"PT_NUMBER","PLANT","SRC_UNIT","NUCLIDE","ACTIVITY","ACT_UNITS","Max0Avg1Sum2","NUCTYPEIMPTYPE","SOURCE","STARTDATE","ENDDATE","DURATION_MIN","FLOW_RATE","FLOW_UNITS","REL_VOL","REL_UNITS","RELEASE_SOURCE","DISCHARGE_POINT","REL_MODE_OR_DIL","IS_MDA","BATCHORCONT","ALLOCATION_PERCENT"
2016073,"Byron","Unit 1","CO-60","2.64E-07","uCi/ml","NA","","",9/10/2016 16:42:00,9/10/2016 19:01:00,139.00,"1.60E+02","gpm","2.22E+04","gal","Liquid Release Tank","Liquid Release Tank","Liquid","","B",100
2016073,"Byron","Unit 1","H-3","2.74E-01","uCi/ml","NA","","",9/10/2016 16:42:00,9/10/2016 19:01:00,139.00,"1.60E+02","gpm","2.22E+04","gal","Liquid Release Tank","Liquid Release Tank","Liquid","","B",100
2016074,"Byron","Unit 1","AR-41","6.32E-07","uCi/cc","NA","","",3/1/2016 15:28:00,3/1/2016 16:15:00,47.00,"1.67E+03","cfm","7.84E+04","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016074,"Byron","Unit 1","H-3","4.56E-07","uCi/cc","NA","","",3/1/2016 15:28:00,3/1/2016 16:15:00,47.00,"1.67E+03","cfm","7.84E+04","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016074,"Byron","Unit 1","CO-58","1.24E-06","uCi/ml","NA","","",9/19/2016 3:37:00,9/19/2016 6:38:00,181.00,"1.33E+02","gpm","2.40E+04","gal","Liquid Release Tank","Liquid Release Tank","Liquid","","B",100
2016074,"Byron","Unit 1","CO-60","2.67E-07","uCi/ml","NA","","",9/19/2016 3:37:00,9/19/2016 6:38:00,181.00,"1.33E+02","gpm","2.40E+04","gal","Liquid Release Tank","Liquid Release Tank","Liquid","","B",100
2016074,"Byron","Unit 1","H-3","2.12E-01","uCi/ml","NA","","",9/19/2016 3:37:00,9/19/2016 6:38:00,181.00,"1.33E+02","gpm","2.40E+04","gal","Liquid Release Tank","Liquid Release Tank","Liquid","","B",100
2016075,"Byron","Unit 2","H-3","3.31E-07","uCi/cc","NA","","",3/7/2016 16:59:00,3/7/2016 18:02:00,63.00,"1.33E+03","cfm","8.36E+04","cf","Unit 2 Containment Purge","Unit 2 Containment Purge","ground","","B",100
2016075,"Byron","Unit 2","XE-133","3.52E-07","uCi/cc","NA","","",3/7/2016 16:59:00,3/7/2016 18:02:00,63.00,"1.33E+03","cfm","8.36E+04","cf","Unit 2 Containment Purge","Unit 2 Containment Purge","ground","","B",100
2016075,"Byron","Unit 1","CO-58","1.51E-06","uCi/ml","NA","","",9/21/2016 2:50:00,9/21/2016 4:21:00,91.00,"2.43E+02","gpm","2.21E+04","gal","Liquid Release Tank","Liquid Release Tank","Liquid","","B",100
2016075,"Byron","Unit 1","CO-60","2.72E-07","uCi/ml","NA","","",9/21/2016 2:50:00,9/21/2016 4:21:00,91.00,"2.43E+02","gpm","2.21E+04","gal","Liquid Release Tank","Liquid Release Tank","Liquid","","B",100
2016075,"Byron","Unit 1","H-3","1.55E-01","uCi/ml","NA","","",9/21/2016 2:50:00,9/21/2016 4:21:00,91.00,"2.43E+02","gpm","2.21E+04","gal","Liquid Release Tank","Liquid Release Tank","Liquid","","B",100
2016076,"Byron","Unit 1","AR-41","6.32E-07","uCi/cc","NA","","",2/26/2016 23:04:00,2/27/2016 0:10:00,66.00,"1.52E+03","cfm","1.00E+05","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016076,"Byron","Unit 1","H-3","4.56E-07","uCi/cc","NA","","",2/26/2016 23:04:00,2/27/2016 0:10:00,66.00,"1.52E+03","cfm","1.00E+05","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016076,"Byron","Unit 1","CO-57","2.75E-08","uCi/ml","NA","","",9/23/2016 9:48:00,9/23/2016 12:54:00,186.00,"1.24E+02","gpm","2.30E+04","gal","Liquid Release Tank","Liquid Release Tank","Liquid","","B",100
2016076,"Byron","Unit 1","CO-58","1.38E-06","uCi/ml","NA","","",9/23/2016 9:48:00,9/23/2016 12:54:00,186.00,"1.24E+02","gpm","2.30E+04","gal","Liquid Release Tank","Liquid Release Tank","Liquid","","B",100
2016076,"Byron","Unit 1","CO-60","2.17E-07","uCi/ml","NA","","",9/23/2016 9:48:00,9/23/2016 12:54:00,186.00,"1.24E+02","gpm","2.30E+04","gal","Liquid Release Tank","Liquid Release Tank","Liquid","","B",100
2016076,"Byron","Unit 1","H-3","3.45E-01","uCi/ml","NA","","",9/23/2016 9:48:00,9/23/2016 12:54:00,186.00,"1.24E+02","gpm","2.30E+04","gal","Liquid Release Tank","Liquid Release Tank","Liquid","","B",100
2016077,"Byron","Unit 1","C-14","2.77E-09","uCi/cc","NA","","",2/22/2016 0:52:00,2/29/2016 1:02:00,10090.00,"1.08E+05","cfm","1.09E+09","cf","Unit 1 Stack","Unit 1 Stack","ground","","C",100
2016077,"Byron","Unit 1","H-3","3.63E-09","uCi/cc","NA","","",2/22/2016 0:52:00,2/29/2016 1:02:00,10090.00,"1.08E+05","cfm","1.09E+09","cf","Unit 1 Stack","Unit 1 Stack","ground","","C",100
2016077,"Byron","Unit 1","CO-58","1.20E-06","uCi/ml","NA","","",9/29/2016 21:56:00,9/30/2016 1:10:00,194.00,"1.19E+02","gpm","2.30E+04","gal","Liquid Release Tank","Liquid Release Tank","Liquid","","B",100
2016077,"Byron","Unit 1","CO-60","1.99E-07","uCi/ml","NA","","",9/29/2016 21:56:00,9/30/2016 1:10:00,194.00,"1.19E+02","gpm","2.30E+04","gal","Liquid Release Tank","Liquid Release Tank","Liquid","","B",100
2016077,"Byron","Unit 1","H-3","3.08E-01","uCi/ml","NA","","",9/29/2016 21:56:00,9/30/2016 1:10:00,194.00,"1.19E+02","gpm","2.30E+04","gal","Liquid Release Tank","Liquid Release Tank","Liquid","","B",100
2016078,"Byron","Unit 2","C-14","1.82E-09","uCi/cc","NA","","",2/22/2016 11:08:00,2/29/2016 1:04:00,9476.00,"1.65E+05","cfm","1.56E+09","cf","Unit 2 Stack","Unit 2 Stack","ground","","C",100
2016078,"Byron","Unit 2","H-3","3.43E-09","uCi/cc","NA","","",2/22/2016 11:08:00,2/29/2016 1:04:00,9476.00,"1.65E+05","cfm","1.56E+09","cf","Unit 2 Stack","Unit 2 Stack","ground","","C",100
2016078,"Byron","Unit 1","CO-58","7.32E-07","uCi/ml","NA","","",10/5/2016 2:05:00,10/5/2016 6:36:00,271.00,"8.49E+01","gpm","2.30E+04","gal","Liquid Release Tank","Liquid Release Tank","Liquid","","B",100
2016078,"Byron","Unit 1","CO-60","1.07E-07","uCi/ml","NA","","",10/5/2016 2:05:00,10/5/2016 6:36:00,271.00,"8.49E+01","gpm","2.30E+04","gal","Liquid Release Tank","Liquid Release Tank","Liquid","","B",100
2016078,"Byron","Unit 1","H-3","5.52E-01","uCi/ml","NA","","",10/5/2016 2:05:00,10/5/2016 6:36:00,271.00,"8.49E+01","gpm","2.30E+04","gal","Liquid Release Tank","Liquid Release Tank","Liquid","","B",100
2016078,"Byron","Unit 1","NI-63","1.73E-06","uCi/ml","NA","","",10/5/2016 2:05:00,10/5/2016 6:36:00,271.00,"8.49E+01","gpm","2.30E+04","gal","Liquid Release Tank","Liquid Release Tank","Liquid","","B",100
2016079,"Byron","Unit 1","H-3","5.61E-07","uCi/cc","NA","","",3/3/2016 8:36:00,3/3/2016 9:21:00,45.00,"1.62E+03","cfm","7.30E+04","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016079,"Byron","Unit 1","CO-58","1.30E-06","uCi/ml","NA","","",10/7/2016 19:55:00,10/8/2016 1:09:00,314.00,"7.33E+01","gpm","2.30E+04","gal","Liquid Release Tank","Liquid Release Tank","Liquid","","B",100
2016079,"Byron","Unit 1","CO-60","2.19E-07","uCi/ml","NA","","",10/7/2016 19:55:00,10/8/2016 1:09:00,314.00,"7.33E+01","gpm","2.30E+04","gal","Liquid Release Tank","Liquid Release Tank","Liquid","","B",100
2016079,"Byron","Unit 1","H-3","6.17E-01","uCi/ml","NA","","",10/7/2016 19:55:00,10/8/2016 1:09:00,314.00,"7.33E+01","gpm","2.30E+04","gal","Liquid Release Tank","Liquid Release Tank","Liquid","","B",100
2016079,"Byron","Unit 1","NI-63","1.73E-06","uCi/ml","NA","","",10/7/2016 19:55:00,10/8/2016 1:09:00,314.00,"7.33E+01","gpm","2.30E+04","gal","Liquid Release Tank","Liquid Release Tank","Liquid","","B",100
2016080,"Byron","Unit 1","H-3","5.14E-07","uCi/cc","NA","","",3/6/2016 21:30:00,3/6/2016 22:38:00,68.00,"1.57E+03","cfm","1.07E+05","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016080,"Byron","Unit 1","H-3","2.21E-06","uCi/ml","NA","","",9/1/2016 0:00:00,10/1/2016 0:00:00,43200.00,"1.56E+04","gpm","6.74E+08","gal","Circulating Water Blowdown","Circulating Water Blowdown","Liquid","","C",100
2016081,"Byron","Unit 2","H-3","3.75E-07","uCi/cc","NA","","",3/6/2016 3:08:00,3/6/2016 4:12:00,64.00,"1.28E+03","cfm","8.21E+04","cf","Unit 2 Containment Purge","Unit 2 Containment Purge","ground","","B",100
2016081,"Byron","Unit 1","CO-58","7.72E-07","uCi/ml","NA","","",10/12/2016 4:44:00,10/12/2016 11:44:00,420.00,"5.50E+01","gpm","2.31E+04","gal","Liquid Release Tank","Liquid Release Tank","Liquid","","B",100
2016081,"Byron","Unit 1","CO-60","1.76E-07","uCi/ml","NA","","",10/12/2016 4:44:00,10/12/2016 11:44:00,420.00,"5.50E+01","gpm","2.31E+04","gal","Liquid Release Tank","Liquid Release Tank","Liquid","","B",100
2016081,"Byron","Unit 1","H-3","8.34E-01","uCi/ml","NA","","",10/12/2016 4:44:00,10/12/2016 11:44:00,420.00,"5.50E+01","gpm","2.31E+04","gal","Liquid Release Tank","Liquid Release Tank","Liquid","","B",100
2016081,"Byron","Unit 1","NI-63","1.73E-06","uCi/ml","NA","","",10/12/2016 4:44:00,10/12/2016 11:44:00,420.00,"5.50E+01","gpm","2.31E+04","gal","Liquid Release Tank","Liquid Release Tank","Liquid","","B",100
2016081,"Byron","Unit 1","SB-125","1.36E-07","uCi/ml","NA","","",10/12/2016 4:44:00,10/12/2016 11:44:00,420.00,"5.50E+01","gpm","2.31E+04","gal","Liquid Release Tank","Liquid Release Tank","Liquid","","B",100
2016082,"Byron","Unit 1","H-3","5.19E-07","uCi/cc","NA","","",3/5/2016 5:18:00,3/5/2016 6:19:00,61.00,"1.72E+03","cfm","1.05E+05","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016082,"Byron","Unit 1","CO-57","4.33E-08","uCi/ml","NA","","",10/13/2016 15:41:00,10/13/2016 22:35:00,414.00,"5.64E+01","gpm","2.33E+04","gal","Liquid Release Tank","Liquid Release Tank","Liquid","","B",100
2016082,"Byron","Unit 1","CO-58","3.61E-06","uCi/ml","NA","","",10/13/2016 15:41:00,10/13/2016 22:35:00,414.00,"5.64E+01","gpm","2.33E+04","gal","Liquid Release Tank","Liquid Release Tank","Liquid","","B",100
2016082,"Byron","Unit 1","CO-60","6.14E-07","uCi/ml","NA","","",10/13/2016 15:41:00,10/13/2016 22:35:00,414.00,"5.64E+01","gpm","2.33E+04","gal","Liquid Release Tank","Liquid Release Tank","Liquid","","B",100
2016082,"Byron","Unit 1","H-3","8.03E-01","uCi/ml","NA","","",10/13/2016 15:41:00,10/13/2016 22:35:00,414.00,"5.64E+01","gpm","2.33E+04","gal","Liquid Release Tank","Liquid Release Tank","Liquid","","B",100
2016082,"Byron","Unit 1","NI-63","1.73E-06","uCi/ml","NA","","",10/13/2016 15:41:00,10/13/2016 22:35:00,414.00,"5.64E+01","gpm","2.33E+04","gal","Liquid Release Tank","Liquid Release Tank","Liquid","","B",100
2016082,"Byron","Unit 1","SB-125","3.55E-07","uCi/ml","NA","","",10/13/2016 15:41:00,10/13/2016 22:35:00,414.00,"5.64E+01","gpm","2.33E+04","gal","Liquid Release Tank","Liquid Release Tank","Liquid","","B",100
2016083,"Byron","Unit 1","XE-133","1.68E+04","uCi/cc","NA","","",2/20/2016 9:23:00,2/20/2016 9:33:00,10.00,"3.53E-06","cfm","3.53E-05","cf","Unit 1 Stack","Unit 1 Stack","ground","","C",100
2016083,"Byron","Unit 1","CO-57","6.37E-08","uCi/ml","NA","","",10/18/2016 1:34:00,10/18/2016 10:23:00,529.00,"4.35E+01","gpm","2.30E+04","gal","Liquid Release Tank","Liquid Release Tank","Liquid","","B",100
2016083,"Byron","Unit 1","CO-58","2.21E-06","uCi/ml","NA","","",10/18/2016 1:34:00,10/18/2016 10:23:00,529.00,"4.35E+01","gpm","2.30E+04","gal","Liquid Release Tank","Liquid Release Tank","Liquid","","B",100
2016083,"Byron","Unit 1","CO-60","8.12E-07","uCi/ml","NA","","",10/18/2016 1:34:00,10/18/2016 10:23:00,529.00,"4.35E+01","gpm","2.30E+04","gal","Liquid Release Tank","Liquid Release Tank","Liquid","","B",100
2016083,"Byron","Unit 1","H-3","9.07E-01","uCi/ml","NA","","",10/18/2016 1:34:00,10/18/2016 10:23:00,529.00,"4.35E+01","gpm","2.30E+04","gal","Liquid Release Tank","Liquid Release Tank","Liquid","","B",100
2016083,"Byron","Unit 1","MN-54","7.74E-08","uCi/ml","NA","","",10/18/2016 1:34:00,10/18/2016 10:23:00,529.00,"4.35E+01","gpm","2.30E+04","gal","Liquid Release Tank","Liquid Release Tank","Liquid","","B",100
2016083,"Byron","Unit 1","NI-63","1.73E-06","uCi/ml","NA","","",10/18/2016 1:34:00,10/18/2016 10:23:00,529.00,"4.35E+01","gpm","2.30E+04","gal","Liquid Release Tank","Liquid Release Tank","Liquid","","B",100
2016083,"Byron","Unit 1","ZN-65","1.44E-07","uCi/ml","NA","","",10/18/2016 1:34:00,10/18/2016 10:23:00,529.00,"4.35E+01","gpm","2.30E+04","gal","Liquid Release Tank","Liquid Release Tank","Liquid","","B",100
2016084,"Byron","Unit 2","XE-133","1.68E+04","uCi/cc","NA","","",2/20/2016 9:23:00,2/20/2016 9:33:00,10.00,"3.53E-06","cfm","3.53E-05","cf","Unit 2 Stack","Unit 2 Stack","ground","","C",100
2016084,"Byron","Unit 1","CO-58","1.28E-06","uCi/ml","NA","","",10/21/2016 2:05:00,10/21/2016 8:33:00,388.00,"5.93E+01","gpm","2.30E+04","gal","Liquid Release Tank","Liquid Release Tank","Liquid","","B",100
2016084,"Byron","Unit 1","CO-60","3.60E-07","uCi/ml","NA","","",10/21/2016 2:05:00,10/21/2016 8:33:00,388.00,"5.93E+01","gpm","2.30E+04","gal","Liquid Release Tank","Liquid Release Tank","Liquid","","B",100
2016084,"Byron","Unit 1","H-3","7.95E-01","uCi/ml","NA","","",10/21/2016 2:05:00,10/21/2016 8:33:00,388.00,"5.93E+01","gpm","2.30E+04","gal","Liquid Release Tank","Liquid Release Tank","Liquid","","B",100
2016084,"Byron","Unit 1","NI-63","1.73E-06","uCi/ml","NA","","",10/21/2016 2:05:00,10/21/2016 8:33:00,388.00,"5.93E+01","gpm","2.30E+04","gal","Liquid Release Tank","Liquid Release Tank","Liquid","","B",100
2016084,"Byron","Unit 1","SB-125","1.79E-07","uCi/ml","NA","","",10/21/2016 2:05:00,10/21/2016 8:33:00,388.00,"5.93E+01","gpm","2.30E+04","gal","Liquid Release Tank","Liquid Release Tank","Liquid","","B",100
2016085,"Byron","Unit 1","AR-41","8.91E-07","uCi/cc","NA","","",3/11/2016 22:35:00,3/11/2016 23:51:00,76.00,"1.55E+03","cfm","1.17E+05","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016085,"Byron","Unit 1","H-3","6.08E-07","uCi/cc","NA","","",3/11/2016 22:35:00,3/11/2016 23:51:00,76.00,"1.55E+03","cfm","1.17E+05","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016085,"Byron","Unit 1","CO-58","9.40E-07","uCi/ml","NA","","",10/21/2016 23:51:00,10/22/2016 6:59:00,428.00,"5.38E+01","gpm","2.30E+04","gal","Liquid Release Tank","Liquid Release Tank","Liquid","","B",100
2016085,"Byron","Unit 1","CO-60","3.19E-07","uCi/ml","NA","","",10/21/2016 23:51:00,10/22/2016 6:59:00,428.00,"5.38E+01","gpm","2.30E+04","gal","Liquid Release Tank","Liquid Release Tank","Liquid","","B",100
2016085,"Byron","Unit 1","H-3","8.92E-01","uCi/ml","NA","","",10/21/2016 23:51:00,10/22/2016 6:59:00,428.00,"5.38E+01","gpm","2.30E+04","gal","Liquid Release Tank","Liquid Release Tank","Liquid","","B",100
2016085,"Byron","Unit 1","NI-63","1.73E-06","uCi/ml","NA","","",10/21/2016 23:51:00,10/22/2016 6:59:00,428.00,"5.38E+01","gpm","2.30E+04","gal","Liquid Release Tank","Liquid Release Tank","Liquid","","B",100
2016086,"Byron","Unit 1","AR-41","8.91E-07","uCi/cc","NA","","",3/13/2016 10:10:00,3/13/2016 11:13:00,63.00,"1.61E+03","cfm","1.02E+05","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016086,"Byron","Unit 1","H-3","6.08E-07","uCi/cc","NA","","",3/13/2016 10:10:00,3/13/2016 11:13:00,63.00,"1.61E+03","cfm","1.02E+05","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016086,"Byron","Unit 1","CO-58","9.66E-07","uCi/ml","NA","","",11/3/2016 4:10:00,11/3/2016 10:29:00,379.00,"6.07E+01","gpm","2.30E+04","gal","Liquid Release Tank","Liquid Release Tank","Liquid","","B",100
2016086,"Byron","Unit 1","CO-60","1.61E-07","uCi/ml","NA","","",11/3/2016 4:10:00,11/3/2016 10:29:00,379.00,"6.07E+01","gpm","2.30E+04","gal","Liquid Release Tank","Liquid Release Tank","Liquid","","B",100
2016086,"Byron","Unit 1","H-3","7.85E-01","uCi/ml","NA","","",11/3/2016 4:10:00,11/3/2016 10:29:00,379.00,"6.07E+01","gpm","2.30E+04","gal","Liquid Release Tank","Liquid Release Tank","Liquid","","B",100
2016086,"Byron","Unit 1","NI-63","1.73E-06","uCi/ml","NA","","",11/3/2016 4:10:00,11/3/2016 10:29:00,379.00,"6.07E+01","gpm","2.30E+04","gal","Liquid Release Tank","Liquid Release Tank","Liquid","","B",100
2016086,"Byron","Unit 1","SB-125","1.10E-07","uCi/ml","NA","","",11/3/2016 4:10:00,11/3/2016 10:29:00,379.00,"6.07E+01","gpm","2.30E+04","gal","Liquid Release Tank","Liquid Release Tank","Liquid","","B",100
2016087,"Byron","Unit 2","AR-41","5.05E-07","uCi/cc","NA","","",3/11/2016 22:39:00,3/12/2016 0:06:00,87.00,"1.25E+03","cfm","1.09E+05","cf","Unit 2 Containment Purge","Unit 2 Containment Purge","ground","","B",100
2016087,"Byron","Unit 2","H-3","2.06E-07","uCi/cc","NA","","",3/11/2016 22:39:00,3/12/2016 0:06:00,87.00,"1.25E+03","cfm","1.09E+05","cf","Unit 2 Containment Purge","Unit 2 Containment Purge","ground","","B",100
2016087,"Byron","Unit 1","H-3","1.19E-05","uCi/ml","NA","","",10/1/2016 0:00:00,11/1/2016 0:00:00,44640.00,"1.56E+04","gpm","6.95E+08","gal","Circulating Water Blowdown","Circulating Water Blowdown","Liquid","","C",100
2016088,"Byron","Unit 1","C-14","2.79E-09","uCi/cc","NA","","",2/29/2016 1:02:00,3/7/2016 0:48:00,10066.00,"1.07E+05","cfm","1.08E+09","cf","Unit 1 Stack","Unit 1 Stack","ground","","C",100
2016088,"Byron","Unit 1","H-3","3.83E-09","uCi/cc","NA","","",2/29/2016 1:02:00,3/7/2016 0:48:00,10066.00,"1.07E+05","cfm","1.08E+09","cf","Unit 1 Stack","Unit 1 Stack","ground","","C",100
2016088,"Byron","Unit 1","CO-57","2.24E-08","uCi/ml","NA","","",11/9/2016 23:30:00,11/10/2016 5:23:00,353.00,"6.33E+01","gpm","2.23E+04","gal","Liquid Release Tank","Liquid Release Tank","Liquid","","B",100
2016088,"Byron","Unit 1","CO-58","9.87E-07","uCi/ml","NA","","",11/9/2016 23:30:00,11/10/2016 5:23:00,353.00,"6.33E+01","gpm","2.23E+04","gal","Liquid Release Tank","Liquid Release Tank","Liquid","","B",100
2016088,"Byron","Unit 1","CO-60","2.94E-07","uCi/ml","NA","","",11/9/2016 23:30:00,11/10/2016 5:23:00,353.00,"6.33E+01","gpm","2.23E+04","gal","Liquid Release Tank","Liquid Release Tank","Liquid","","B",100
2016088,"Byron","Unit 1","H-3","6.61E-01","uCi/ml","NA","","",11/9/2016 23:30:00,11/10/2016 5:23:00,353.00,"6.33E+01","gpm","2.23E+04","gal","Liquid Release Tank","Liquid Release Tank","Liquid","","B",100
2016088,"Byron","Unit 1","NI-63","1.73E-06","uCi/ml","NA","","",11/9/2016 23:30:00,11/10/2016 5:23:00,353.00,"6.33E+01","gpm","2.23E+04","gal","Liquid Release Tank","Liquid Release Tank","Liquid","","B",100
2016089,"Byron","Unit 2","C-14","1.80E-09","uCi/cc","NA","","",2/29/2016 1:04:00,3/7/2016 1:01:00,10077.00,"1.66E+05","cfm","1.67E+09","cf","Unit 2 Stack","Unit 2 Stack","ground","","C",100
2016089,"Byron","Unit 2","H-3","1.11E-08","uCi/cc","NA","","",2/29/2016 1:04:00,3/7/2016 1:01:00,10077.00,"1.66E+05","cfm","1.67E+09","cf","Unit 2 Stack","Unit 2 Stack","ground","","C",100
2016089,"Byron","Unit 1","CO-58","6.86E-07","uCi/ml","NA","","",11/16/2016 12:37:00,11/16/2016 17:17:00,280.00,"7.86E+01","gpm","2.20E+04","gal","Liquid Release Tank","Liquid Release Tank","Liquid","","B",100
2016089,"Byron","Unit 1","CO-60","2.23E-07","uCi/ml","NA","","",11/16/2016 12:37:00,11/16/2016 17:17:00,280.00,"7.86E+01","gpm","2.20E+04","gal","Liquid Release Tank","Liquid Release Tank","Liquid","","B",100
2016089,"Byron","Unit 1","H-3","6.11E-01","uCi/ml","NA","","",11/16/2016 12:37:00,11/16/2016 17:17:00,280.00,"7.86E+01","gpm","2.20E+04","gal","Liquid Release Tank","Liquid Release Tank","Liquid","","B",100
2016089,"Byron","Unit 1","NI-63","1.73E-06","uCi/ml","NA","","",11/16/2016 12:37:00,11/16/2016 17:17:00,280.00,"7.86E+01","gpm","2.20E+04","gal","Liquid Release Tank","Liquid Release Tank","Liquid","","B",100
2016090,"Byron","Unit 1","H-3","6.74E-07","uCi/cc","NA","","",3/9/2016 0:11:00,3/9/2016 1:21:00,70.00,"1.58E+03","cfm","1.11E+05","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016090,"Byron","Unit 1","CO-58","9.08E-07","uCi/ml","NA","","",11/19/2016 10:11:00,11/19/2016 13:58:00,227.00,"9.85E+01","gpm","2.23E+04","gal","Liquid Release Tank","Liquid Release Tank","Liquid","","B",100
2016090,"Byron","Unit 1","CO-60","2.19E-07","uCi/ml","NA","","",11/19/2016 10:11:00,11/19/2016 13:58:00,227.00,"9.85E+01","gpm","2.23E+04","gal","Liquid Release Tank","Liquid Release Tank","Liquid","","B",100
2016090,"Byron","Unit 1","H-3","4.74E-01","uCi/ml","NA","","",11/19/2016 10:11:00,11/19/2016 13:58:00,227.00,"9.85E+01","gpm","2.23E+04","gal","Liquid Release Tank","Liquid Release Tank","Liquid","","B",100
2016090,"Byron","Unit 1","NI-63","1.73E-06","uCi/ml","NA","","",11/19/2016 10:11:00,11/19/2016 13:58:00,227.00,"9.85E+01","gpm","2.23E+04","gal","Liquid Release Tank","Liquid Release Tank","Liquid","","B",100
2016091,"Byron","Unit 1","AR-41","6.32E-07","uCi/cc","NA","","",3/15/2016 0:09:00,3/15/2016 1:05:00,56.00,"1.56E+03","cfm","8.76E+04","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016091,"Byron","Unit 1","H-3","4.80E-07","uCi/cc","NA","","",3/15/2016 0:09:00,3/15/2016 1:05:00,56.00,"1.56E+03","cfm","8.76E+04","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016091,"Byron","Unit 1","CO-57","2.66E-08","uCi/ml","NA","","",11/23/2016 23:11:00,11/24/2016 3:53:00,282.00,"8.16E+01","gpm","2.30E+04","gal","Liquid Release Tank","Liquid Release Tank","Liquid","","B",100
2016091,"Byron","Unit 1","CO-58","1.44E-06","uCi/ml","NA","","",11/23/2016 23:11:00,11/24/2016 3:53:00,282.00,"8.16E+01","gpm","2.30E+04","gal","Liquid Release Tank","Liquid Release Tank","Liquid","","B",100
2016091,"Byron","Unit 1","CO-60","4.46E-07","uCi/ml","NA","","",11/23/2016 23:11:00,11/24/2016 3:53:00,282.00,"8.16E+01","gpm","2.30E+04","gal","Liquid Release Tank","Liquid Release Tank","Liquid","","B",100
2016091,"Byron","Unit 1","H-3","5.75E-01","uCi/ml","NA","","",11/23/2016 23:11:00,11/24/2016 3:53:00,282.00,"8.16E+01","gpm","2.30E+04","gal","Liquid Release Tank","Liquid Release Tank","Liquid","","B",100
2016091,"Byron","Unit 1","NI-63","1.73E-06","uCi/ml","NA","","",11/23/2016 23:11:00,11/24/2016 3:53:00,282.00,"8.16E+01","gpm","2.30E+04","gal","Liquid Release Tank","Liquid Release Tank","Liquid","","B",100
2016091,"Byron","Unit 1","SB-125","1.88E-07","uCi/ml","NA","","",11/23/2016 23:11:00,11/24/2016 3:53:00,282.00,"8.16E+01","gpm","2.30E+04","gal","Liquid Release Tank","Liquid Release Tank","Liquid","","B",100
2016092,"Byron","Unit 1","AR-41","6.32E-07","uCi/cc","NA","","",3/16/2016 5:01:00,3/16/2016 6:03:00,62.00,"1.56E+03","cfm","9.65E+04","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
